"","pub_date","main","score"
"6375","2015-09-12","Alabama: Mistrial for Officer Who Tackled Indian Man",0.166666666666667
"6376","2015-09-13","Inside Opening Ceremony's Dance Performance",0.6
"6377","2015-09-13","Andrea Martin and Charles Inokon: An Act of Chivalry Builds Trust",0.25
"6378","2015-09-13","Letting Go",-1
"6379","2015-09-13","This Week's Movies | September 11, 2015",0
"6380","2015-09-13","Royal Topper",0
"6381","2015-09-13","Lauren Groff's 'Fates and Furies'",-0.25
"6382","2015-09-13","How Stanford Took On the Giants of Economics",0.25
"6383","2015-09-13","Teams' Losses to Injuries Pile Up Even Before the Season Gets Underway",-0.375
"6384","2015-09-13","Paid Notice: Deaths  POWERS, CHARLES A",-0.2
"6385","2015-09-13","Julienne Brown,  Saeed McLean",0
"6386","2015-09-13","Your Weekend Briefing",0
"6387","2015-09-13","Fashion Week Parties: Night 3",0.25
"6388","2015-09-13","Matt Kenseth Is First in Race, and in Seeding",-0.2
"6389","2015-09-13","Jacksonville Jaguars vs. Carolina Panthers Matchup",0
"6390","2015-09-13","Alexander Wang's Raucous After-Party",0
"6391","2015-09-13","Dana Schuster, Adam Kopald",0.25
"6392","2015-09-13","With Words at Play, Tom Coughlin Motivates the Giants",0.333333333333333
"6393","2015-09-13","'Date-Onomics,' 'The Sex Myth' and 'Modern Romance'",0.4
"6394","2015-09-13","Paid Notice: Deaths  WASSERMAN, JULIA",-0.2
"6395","2015-09-13","Paid Notice: Deaths  WARD, RENEE J",-0.2
"6396","2015-09-13","Paid Notice: Memorials  EVANS, JOHN BARRABY",0
"6397","2015-09-13","Ending Marketing Agreements Between Lenders and Brokerages",0.2
"6398","2015-09-13","Leaders of Moreland Commission Panel Felt Cuomo Intervened, Prosecutors Say",0.111111111111111
"6399","2015-09-13","Will Ryman Prepares His New Exhibition at Paul Kasmin Gallery",0.125
"6400","2015-09-13","In the Studio: Thom Browne",0
"6401","2015-09-14","Guarded Optimism as Cease-Fire Holds in East Ukraine",0.166666666666667
"6402","2015-09-14","Facts &#038; Figures: 43 Percent of Republicans Think Obama Is Muslim",0
"6403","2015-09-14","Pictures of the Day: Greece and Elsewhere",0
"6404","2015-09-14","One Symptom in New Medical Codes: Doctor Anxiety",-0.285714285714286
"6405","2015-09-14","Djokovic Comments on His U.S. Open Win",0.25
"6406","2015-09-14","Paid Notice: Deaths  PHILLIPS, LAWRENCE",-0.2
"6407","2015-09-14","When Adult Children Care for Elderly Parents",0.4
"6408","2015-09-14","Dear Parent: If Your Child Left It Home, Don&#8217;t Bring It In",0.142857142857143
"6409","2015-09-14","Obama Heads to a Crowded Iowa, but Will Stay Off the Trail",0.142857142857143
"6410","2015-09-14","Martin O&#8217;Malley Calls for Reduction in Availability of Guns",0.166666666666667
"6411","2015-09-14","Turtle Maternity Ward",0
"6412","2015-09-14","Shinzo Abe Is Re-elected as Leader of Japan's Liberal Democrats",0.142857142857143
"6413","2015-09-14","4th Inmate Dies After Oklahoma Prison Brawl",-0.6
"6414","2015-09-14","With &#8216;Brandeis&#8217; Project, Darpa Seeks to Advance Privacy Technology",0.285714285714286
"6415","2015-09-14","Details on Bowe Bergdahl, Soldier Freed by Taliban, May Emerge at Hearing",-0.111111111111111
"6416","2015-09-14","Zero + Maria Cornejo: Spring 2016 RTW",0
"6417","2015-09-14","Apple Says iPhone Pre-Orders Are Beating Last Year&#8217;s Pace",-0.125
"6418","2015-09-14","Labour Party's Jeremy Corbyn May Help Tories in Next British Elections",0
"6419","2015-09-14","Your Monday Evening Briefing",0
"6420","2015-09-14","Didn't Catch the Name? You Can Probably Guess",-0.166666666666667
"6421","2015-09-14","From Givenchy and Alexander Wang, Competing Visions of New York",0
"6422","2015-09-14","Paid Notice: Deaths  PHILLIPS, LAWRENCE",-0.2
"6423","2015-09-14","Air and Rail News: A Scenic Train in Scotland, Boston-Westchester Flights",0.125
"6424","2015-09-14","Laurene Powell Jobs Commits $50 Million to Create New High Schools",0.111111111111111
"6425","2015-09-14","&#8216;I Am Cait&#8217; Season 1 Finale Recap: The Show Tried. It Really Did.",-0.285714285714286
"6426","2015-09-15","Djokovic Finishes at No. 1",0
"6427","2015-09-15","Narciso Rodriguez: Spring 2016 RTW",0
"6428","2015-09-15","Three's a Trend: Surfer Vibes on the Runway",0
"6429","2015-09-15","Scenes From a Human Flood",0.333333333333333
"6430","2015-09-15","Sri Lanka Lays Out Plan for Reconciliation",0
"6431","2015-09-15","North Korea Plans Rocket Launch That Could Lead to Missile",0.142857142857143
"6432","2015-09-15","Numbers of Migrants and Unrest Prompted Germany's Border Controls",0
"6433","2015-09-15","Keynesianism Explained",0
"6434","2015-09-15","Norway: Voters Deliver Blow to Party Opposed to Accepting Syrian Refugees",-0.222222222222222
"6435","2015-09-15","Egyptian Military Fires on Mexican Tourists During Picnic",-0.166666666666667
"6436","2015-09-15","Power Cuts Prompt Palestinians to Take to Gaza Streets in Largest Protests in Years",-0.1
"6437","2015-09-15","A New York Times/CBS News Poll on the State of the Presidential Race",0
"6438","2015-09-15","Pictures of the Day: Germany and Elsewhere",0
"6439","2015-09-15","Poised for Rate Increase, Investors Hope for Small Ripples ",0.285714285714286
"6440","2015-09-15","Kentucky Clerk Allows Same-Sex Licenses, but Questions Legality",0.142857142857143
"6441","2015-09-15","&#8216;The Nightly Show With Larry Wilmore&#8217; Renewed Through End of 2016",0
"6442","2015-09-15","William Becker, Who Transformed Janus Films, Dies at 88",-0.166666666666667
"6443","2015-09-15","Where Gay Love Is Illegal",0.333333333333333
"6444","2015-09-15","Glencore Model Is Battered, but Not Broken",0
"6445","2015-09-15","Jewish Man Dies as Rocks Pelt His Car in East Jerusalem",0
"6446","2015-09-15","Porsche, Aiming at Tesla, Unveils Electric Concept Car",0
"6447","2015-09-15","Quotation of the Day",0
"6448","2015-09-15","Vera Wang: Spring 2016 RTW",0
"6449","2015-09-15","Across the Globe, a Growing Disillusionment With Democracy",0
"6450","2015-09-15","Protests at Annual Bull-Killing Festival",0
"6451","2015-09-16","As Time Ticked Down, Mets Thought Hard Before Acquiring Yoenis Cespedes",0
"6452","2015-09-16","Texas Officer on Homemade Clock Arrest",0
"6453","2015-09-16","Misidentified and Tackled by the New York Police, but No Tennis Star Treatment",0
"6454","2015-09-16","Paid Notice: Deaths  STRAUSS, DAVID",-0.2
"6455","2015-09-16","Key Suspects in Bangkok Shrine Bombing",-0.4
"6456","2015-09-16","Can Anything Be Done About All the Money in Politics?",0.2
"6457","2015-09-16","Lineup Announced for Havana Concert",0
"6458","2015-09-16","Oklahoma: Governor Refuses Request to Delay Execution",-0.5
"6459","2015-09-16","More Migrants Arrive on Greek Island",0
"6460","2015-09-16","News Q&#8217;s | Instead of Arrests, Subway Dancers Are Getting a Stage Above Ground",-0.125
"6461","2015-09-16","Low Bids for Novo Banco Spur Bank of Portugal to Delay Sale",-0.222222222222222
"6462","2015-09-16","Comentario: La ola migratoria que se dirige hacia Europa no es un problema, es una oportunidad",0
"6463","2015-09-16","Cruise and Resort News: Political History on a River Trip; Rain Forest Discounts",0.1
"6464","2015-09-16","New Labour Leader Changes Debating Style",-0.166666666666667
"6465","2015-09-16","New Mexico: Secretary of State Pleads Not Guilty to Several Charges",-0.25
"6466","2015-09-16","Bedford Stuyvesant Restoration Center Announces Fall Arts Lineup",0.125
"6467","2015-09-16","Tuesday Morning Quarterback: Eli Manning Outsmarts Himself",0.166666666666667
"6468","2015-09-16","Why the Pope's Spanish Speeches Matter",0
"6469","2015-09-16","F.D.A. Bans Sales of 4 Cigarette Products by R.J. Reynolds",0.166666666666667
"6470","2015-09-16","Your Next Lesson: Chinon",0
"6471","2015-09-16","An Installation - and a Collaboration - for the Pattern-Obsessed",0.333333333333333
"6472","2015-09-16","Your Wednesday Briefing",0
"6473","2015-09-16","Paid Notice: Deaths  STIX, ROGER",-0.2
"6474","2015-09-16","Paid Notice: Deaths  ADLER, MYRON",-0.2
"6475","2015-09-16","Pakistan's Long War on the Media",-0.25
"6476","2015-09-17","Car Repairs From Deer Collisions Will Cost More",0
"6477","2015-09-17","Movie Review: 'Black Mass'",0
"6478","2015-09-17","Paid Notice: Deaths  NEWBURGER, ROBERT L",-0.2
"6479","2015-09-17","Daily Report: The Giant Target on Tech&#8217;s Back",0.166666666666667
"6480","2015-09-17","A Departure for Ai Weiwei at the Royal Academy in London",0
"6481","2015-09-17","Denver Broncos at Kansas City Chiefs Matchup",0
"6482","2015-09-17","Assembly in Nepal Approves New Constitution",0.2
"6483","2015-09-17","At Calvin Klein, a Neutral Palette and Muted Florals",-0.166666666666667
"6484","2015-09-17","As Presidential Debaters Dodge Climate, 10 House Republicans Resolve to  Pursue &#8216;Environmental Stewardship&#8217;",0
"6485","2015-09-17","When Crime Pays: J&amp;J's Drug Risperdal",0
"6486","2015-09-17","Elena Delle Donne Voted M.V.P.",0
"6487","2015-09-17","Carly Fiorina Said to Exaggerate Content of Planned Parenthood Videos",0
"6488","2015-09-17","France Says It Will Join Air Campaign Against ISIS in Syria",0.25
"6489","2015-09-17","As Conflicts Multiply, Peacekeeping Confronts an Identity Crisis",-0.5
"6490","2015-09-17","Designer Louis Leeman Puts a Swagger in His Shoes",0
"6491","2015-09-17","FEMA Extends Deadline to Refile Hurricane Sandy Insurance Claims",0
"6492","2015-09-17","White House Warns of Traffic &#8216;Mess&#8217; During Pope&#8217;s Visit to Washington",-0.125
"6493","2015-09-17","Ralph Lauren: Spring 2016 RTW",0
"6494","2015-09-17","In This  Festival, All the Films Are Dogs",0.333333333333333
"6495","2015-09-17","Anti-Union Bill Fails in Missouri as G.O.P. Loses Override Vote",-0.25
"6496","2015-09-17","Needing Train Fare (Really)",0
"6497","2015-09-17","At Marc Jacobs, Beauty Inspired by the Morning After",0.4
"6498","2015-09-17","Iranian Immigrant Is Named White House Florist",0
"6499","2015-09-17","How the Republicans Fared in the Second Debate",-0.25
"6500","2015-09-17","Donald Trump Adds Something Unexpected to His Campaign: Discipline",-0.142857142857143
"6501","2015-09-18","Classical &amp; Opera Listings for Sept. 18-24",0.2
"6502","2015-09-18","Abortion Bills Advance, Setting Up a Showdown",0.2
"6503","2015-09-18","Don't Delay News of Medical Breakthroughs",-0.2
"6504","2015-09-18","Paid Notice: Deaths  NOBLE, WILLIAM L",0
"6505","2015-09-18","Devils Go All In on Use of Analytics (a Poker Expert Helps)",0.166666666666667
"6506","2015-09-18","Christine Quinn to Lead Nonprofit Group for New York's Homeless Women and Children",0.1
"6507","2015-09-18","Wounded Soldiers Recount Pakistan Attack",-0.4
"6508","2015-09-18","Paid Notice: Deaths  GROSS, MARTIN M.",-0.2
"6509","2015-09-18","Trump Lands a Blow Against Carried Interest Tax Loophole",-0.142857142857143
"6510","2015-09-18","Paid Notice: Deaths  GREENE, ETHAN FREDERICK, D.M.A.",-0.142857142857143
"6511","2015-09-18","Kentucky: Kim Davis Loses Another Appeal on Same-Sex Marriage Licenses",0.111111111111111
"6512","2015-09-18","Review: Miguel Gutierrez's Deep Questions in 'Age &amp; Beauty Part 3'   ",0
"6513","2015-09-18","Ronald Perelman's Bitter Departure Shocks Carnegie Hall Trustees",-0.25
"6514","2015-09-18","Another Hazard for Migrants in Europe: Poisonous Mushrooms",-0.333333333333333
"6515","2015-09-18","A Reckoning on Sri Lanka War Crimes",-0.4
"6516","2015-09-18","Ex-Officials Urge White House to Accept More Syrian Refugees",0
"6517","2015-09-18","The De-Reaganization of the Republican Party",0
"6518","2015-09-18","Saudi Diplomat Accused of Rape Has Left India, Government Says",-0.125
"6519","2015-09-18","Fantasies and Fictions at G.O.P. Debate",0
"6520","2015-09-18","Q. and A.: Louie Cheng on Chemical Contamination in Tianjin",-0.2
"6521","2015-09-18","Quotation of the Day",0
"6522","2015-09-18","Campaign Finance Reform",0
"6523","2015-09-18","The State of Cuba",0.5
"6524","2015-09-18","U.S. Appellate Court Puts Hold on Action Against Lynn Tilton",0.142857142857143
"6525","2015-09-18","Lively Morgue Tumblr 567",0.333333333333333
"6526","2015-09-19","Here Comes Another Greek Election",0.25
"6527","2015-09-19","Tourists Thwart Turtles from Nesting in Costa Rica",-0.166666666666667
"6528","2015-09-19","Riding With the Ultimate Formula One Insider",-0.2
"6529","2015-09-19","A Humble Pope, Challenging the World  ",0
"6530","2015-09-19","What Italy Can Teach America About Donald Trump",0
"6531","2015-09-19","J.W. Anderson's Spring 2016 Space Adventure",0.25
"6532","2015-09-19","Alexis Tsipras Wields Charm to Appeal to Jaded Greek Voters",0.25
"6533","2015-09-19","Everett C. Parker, Who Won Landmark Fight Over Media Race Bias, Dies at 102",-0.333333333333333
"6534","2015-09-19","A Wet Winter Won't Save California",0.2
"6535","2015-09-19","Stuff We Liked: A Chance to Draw Trump",0.2
"6536","2015-09-19","Brothers of Invention",0.5
"6537","2015-09-19","College Football Games to Watch This Weekend",0.2
"6538","2015-09-19","In Sierra Leone, Giving the Stigma of Ebola a Good, Swift Kick",0.125
"6539","2015-09-19","Massachusetts: Couple Face Charges in Mystery Girl's Death",-0.285714285714286
"6540","2015-09-19","U.S. Stocks Follow Global Markets Lower, Erasing Week's Gain",-0.125
"6541","2015-09-19","Simone Rocha: Spring 2016 RTW",0
"6542","2015-09-19","Enabling of Ad Blocking in Apple's iOS 9 Prompts Backlash",0.2
"6543","2015-09-19","How Cablevision Shareholders Have Fared",0
"6544","2015-09-19","Meet Alpha: The Next 'Next Generation'",0.4
"6545","2015-09-19","Home Prices Rise in China for Fourth Consecutive Month",0
"6546","2015-09-19","Arizona: Suspect in Custody in String of Highway Shootings",-0.333333333333333
"6547","2015-09-19","What's Showing at the Toronto Film Festival? TV",0
"6548","2015-09-19","The Met, the Myth: Searching for Noah Syndergaard's Viking Roots in Denmark",-0.125
"6549","2015-09-19","Put a Lid on It!",0
"6550","2015-09-19","Worldpay Group Plans to Raise $1.4 Billion in I.P.O.",-0.166666666666667
"6551","2015-09-20","Minnesota's Mascot Turns Heads With Head Spins",-0.166666666666667
"6552","2015-09-20","Paid Notice: Memorials  KAPELL, WILLIAM",0
"6553","2015-09-20","A Suspicious Object",-0.5
"6554","2015-09-20","Paid Notice: Deaths  BELSON, JEROME",-0.2
"6555","2015-09-20","Giants' Defense Off to a Slow Start in Steve Spagnuolo's Return Engagement",0.25
"6556","2015-09-20","Paid Notice: Deaths  WEISS, RICHARD",-0.2
"6557","2015-09-20","Elizabeth Engelhardt",0
"6558","2015-09-20","Paid Notice: Deaths  BELSON, JEROME",-0.2
"6559","2015-09-20","'Sisters in Law' Looks at Sandra Day O'Connor and Ruth Bader Ginsburg",0.111111111111111
"6560","2015-09-20","Kyung-sook Shin's 'The Girl Who Wrote Loneliness'",-0.2
"6561","2015-09-20","Paid Notice: Deaths  BELSON, JEROME",-0.2
"6562","2015-09-20","Paid Notice: Deaths  GINSBURGH, GAIL WINSLOW",-0.166666666666667
"6563","2015-09-20","In 'Quantico,' Bollywood's Priyanka Chopra Seeks an American Foothold",0
"6564","2015-09-20","Whatever Happened to the Novel of Ideas?",0
"6565","2015-09-20","Ashley Nolan and Josh Sundquist: Which One Was the Right Ashley?",0.142857142857143
"6566","2015-09-20","Anita Ravishankar, Clarence Wardell III",0
"6567","2015-09-20","&#8216;Maze Runner&#8217; Sequel Races to No. 1 at Box Office",-0.333333333333333
"6568","2015-09-20","Paid Notice: Deaths  OZER, HARVEY",-0.2
"6569","2015-09-20","Paid Notice: Deaths  BELSON, JEROME",-0.2
"6570","2015-09-20","Her New York, Unembellished",0
"6571","2015-09-20","1940: Rumania Wants Axis&#8217; Help to Gain Province",0.166666666666667
"6572","2015-09-20","Fewer Underwater Mortgage Holders",0
"6573","2015-09-20","Paid Notice: Deaths  REGNIER, JEROME",-0.2
"6574","2015-09-20","Roland Emmerich&#8217;s &#8216;Stonewall&#8217; Finds Controversy",-0.2
"6575","2015-09-20","When Purloined Letters Make News",0
"6576","2015-09-21","Emmy Awards 2015: A Show for a 'Peak TV,' Blockbuster Era",0
"6577","2015-09-21","With King in Declining Health, Future of Monarchy in Thailand Is Uncertain",0
"6578","2015-09-21","Devils Lose Preseason Opener",-0.25
"6579","2015-09-21","Bulbs and More Bulbs",0
"6580","2015-09-21","Jason Day Holds On to Win, and Grabs Top Ranking",-0.142857142857143
"6581","2015-09-21","A 13-Year-Old Founder, and His 'C.E.O.' Mom",-0.25
"6582","2015-09-21","Explaining the Flight News and Rules on Travel to Cuba",0.166666666666667
"6583","2015-09-21","Review: &#8216;Life in Pieces,&#8217; a CBS Comedy, Told in Vignettes",0
"6584","2015-09-21","Campaign in China Seeks to Reunite Abducted Children With Their Families",0.142857142857143
"6585","2015-09-21","Paid Notice: Deaths  SUTHERLAND, WILLIAM P.",-0.2
"6586","2015-09-21","A Magna Carta Exhibition at New-York Historical Society",0
"6587","2015-09-21","Soul-Searching Continues for Possible Joe Biden Run",0
"6588","2015-09-21","Apple Confirms Discovery of Malicious Code in Some App Store Products ",0
"6589","2015-09-21","The South's Journey From Carter to Trump",0
"6590","2015-09-21","Cowboys Search for Answers After Tony Romo Injury",-0.166666666666667
"6591","2015-09-21","From Simone Rocha and Gareth Pugh, the Spectacle of It All",0
"6592","2015-09-21","2 Americans Among 6 Hostages Freed in Yemen After Months of Captivity",0
"6593","2015-09-21","President 'Heartbroken' Over Death of Adviser",0
"6594","2015-09-21","Thomas Tait: Spring 2016 RTW",0
"6595","2015-09-21","France Rejects Google&#8217;s Efforts to Limit Application of Privacy Ruling",-0.125
"6596","2015-09-21","Pope Francis Visits: Day 3 in Cuba",0
"6597","2015-09-21","De Blasio and Immigration",0
"6598","2015-09-21","Parents, Not Schools, Should Decide What to Pack for Lunch",0
"6599","2015-09-21","Today in Politics: Republicans&#8217; Comments Put Them on Other Side of Pope&#8217;s Message",0.125
"6600","2015-09-21","Gasol Leads Spain to Title",0.25
"6601","2015-09-22","Kathleen Kane, Pennsylvania Attorney General, Is Suspended From Practicing Law  ",0.125
"6602","2015-09-22","&#8216;Lord of the Dance&#8217; Creator Michael Flatley Announces His Farewell",0.142857142857143
"6603","2015-09-22","Airlines Find Travelers Accept Fees Wrapped Up in Bundles",0.285714285714286
"6604","2015-09-22","Religious Freedom Bill",0.666666666666667
"6605","2015-09-22","Improving Health Data",0.666666666666667
"6606","2015-09-22","<U+7F57><U+8F9B><U+4E9A><U+5973><U+6027><U+4E3A><U+9003><U+79BB><U+82E6><U+6D77><U+5374><U+88AB><U+5356><U+505A><U+4EBA><U+59BB>",0
"6607","2015-09-22","Kosovo Prime Minister Pelted by Eggs",0.4
"6608","2015-09-22","Bernie Sanders Joins Rally of Striking Federal Workers to Call for Wage Increase",0.2
"6609","2015-09-22","Pope Francis Arrives In U.S.",0
"6610","2015-09-22","Monitor Praises Penn State's Overhaul",0.4
"6611","2015-09-22","Why a 'Brexit' Looms Large",-0.333333333333333
"6612","2015-09-22","Malaysia's Leader, Najib Razak, Faces U.S. Corruption Inquiry",-0.142857142857143
"6613","2015-09-22","Finland: Nobel Committee Criticizes Disclosure on Obama&#8217;s 2009 Peace Prize",0.125
"6614","2015-09-22","Word of the Day + Quiz | swathe",0
"6615","2015-09-22","Apple Improves the Watch, Slightly  ",0
"6616","2015-09-22","Cori Bargmann Puts Her Mind to How the Brain Works",0
"6617","2015-09-22","Review: Thomas Bradshaw's 'Fulfillment,' on One Man's Ceiling, and His Frustrations",0.125
"6618","2015-09-22","Market Mostly Up a Day After a Sell-Off",0
"6619","2015-09-22","Three's a Trend: Asymmetrical Harnesses",0.25
"6620","2015-09-22","Greek Voters Give Alexis Tsipras Another Go as Prime Minister",0.375
"6621","2015-09-22","Petraeus Warns of Danger in Syria",-0.25
"6622","2015-09-22","Chancellor's Absence and 0-2 Start Weigh on Seahawks",-0.2
"6623","2015-09-22","Atomic Agency Defends How Iran Collected Evidence at Secret Base",-0.125
"6624","2015-09-22","The Influence of Fiorina at Lucent, in Hindsight",0
"6625","2015-09-22","Improving Housing Market Bolsters Lennar&#8217;s Bottom Line ",0.285714285714286
"6626","2015-09-23","As Others Flee to West, Most Syrian Refugees Remain in Region",-0.285714285714286
"6627","2015-09-23","Bookshelf: Double the Delight",0
"6628","2015-09-23","F.A.A. Opens Inquiry After Baby Hurt in Drone Crash",0
"6629","2015-09-23","Massachusetts: James Bulger's Girlfriend Is Indicted in Refusal to Testify",-0.285714285714286
"6630","2015-09-23","Anguished 911 Call of Man Who Said He Had Tried to Drown His Children",-0.142857142857143
"6631","2015-09-23","New York City Police Officer Pleads Guilty to Attempted Murder in Drunken Shooting",-0.363636363636364
"6632","2015-09-23","Colombia: New Drug Tactic Announced",0.2
"6633","2015-09-23","Giants Cut Receiver Preston Parker; Victor Cruz Runs in Practice",-0.111111111111111
"6634","2015-09-23","Ta-Nehisi Coates to Write Black Panther Comic for Marvel",0.285714285714286
"6635","2015-09-23","French Law That Banned UberPop Service Survives Legal Challenge",0.125
"6636","2015-09-23","Retrophin Complaint Against Shkreli",-0.333333333333333
"6637","2015-09-23","Paid Notice: Deaths  KULPERGER, ROBERT J.",-0.2
"6638","2015-09-23","Demise of Scott Walker's 2016 Bid Shows Limits of 'Super PACs'",-0.25
"6639","2015-09-23","Paid Notice: Deaths  LICHTENSTEIN, IRENE QUARTIN",-0.166666666666667
"6640","2015-09-23","San Francisco Opera Picks Matthew Shilvock, an Insider, to Be Its Leader",-0.125
"6641","2015-09-23","Your Wednesday Evening Briefing",0
"6642","2015-09-23","Global Companies Joining Climate Change Efforts ",0.333333333333333
"6643","2015-09-23","&#8216;Empire&#8217; Season 2 Premiere Recap: Gorilla Suits, Lesbian Financiers and Chris Rock",0.2
"6644","2015-09-23","The Long Silhouettes and Endless Patterns at Gucci",0
"6645","2015-09-23","Handcuffed While Pregnant",0
"6646","2015-09-23","Sleepy Jones Goes Coast to Coast",0
"6647","2015-09-23","Making Times Square's Pedestrian Plazas Work",0.166666666666667
"6648","2015-09-23","Putin Speaks At New Moscow Mosque",0
"6649","2015-09-23","Yogi Berra, Baseball Catcher and Character, Dies at 90",-0.166666666666667
"6650","2015-09-23","Paid Notice: Deaths  BOBST, MAMDOUHA",-0.2
"6651","2015-09-24","Review: 'Heroes Reborn' Finds Its Superhumans Again Fighting to Save the World and Themselves",0.125
"6652","2015-09-24","FIFA Official's Extradition Approved on Eve of Meeting in Zurich",0.285714285714286
"6653","2015-09-24","Paid Notice: Deaths  ROOT, LEON",-0.4
"6654","2015-09-24","Motherhood, Screened Off",0
"6655","2015-09-24","Inside Pope Francis' Address to Congress",0
"6656","2015-09-24","House Tour | Vincent Darre",0
"6657","2015-09-24","Paid Notice: Deaths  BELSON, JEROME",-0.2
"6658","2015-09-24","Quotation of the Day",0
"6659","2015-09-24","Paid Notice: Deaths  ROOT, LEON",-0.4
"6660","2015-09-24","China: Rights Advocate Describes Torture and Solitary Confinement",-0.142857142857143
"6661","2015-09-24","1965: Russia Proposes Treaty to U.N.",0.333333333333333
"6662","2015-09-24","Intimate Escapes, for a Few Hours, in Brazil's Love Motels",0.333333333333333
"6663","2015-09-24","Paid Notice: Deaths  DIAZ, CRUZ, MARIO CARLOS",-0.142857142857143
"6664","2015-09-24","For Free Songs, Video Trumps Audio",0.2
"6665","2015-09-24","The Billionaire, the Picassos and a $30 Million Gift to Shame a Middleman",0
"6666","2015-09-24","A Modest Step for the Refugees",0
"6667","2015-09-24","As Europe Wrangles Over Migrant Relocation, Reality Moves Faster",0
"6668","2015-09-24","$2,000,000 Homes in New York, Chicago and Texas",0
"6669","2015-09-24","Paid Notice: Deaths  LICHTENSTEIN, IRENE QUARTIN",-0.166666666666667
"6670","2015-09-24","A Big Bet That China's Currency Will Devalue Further",0.166666666666667
"6671","2015-09-24","Pope Francis' Visit Offers a Reason to Party",0.333333333333333
"6672","2015-09-24","Pentagon Says Chinese Pilot Flew Too Close to U.S. Spy Plane",0
"6673","2015-09-24","'Heroes Reborn': Should You Watch It?",0.333333333333333
"6674","2015-09-24","Pope Francis' Speech to the Bishops of the United States of America",0.142857142857143
"6675","2015-09-24","The Montreal Brothers Behind a Jet Set Leather Brand",0.142857142857143
"6676","2015-09-25","'99 Homes' (With Movie Trailer): Ramin Bahrani Narrates a Scene",0
"6677","2015-09-25","Hemingway Was a Pack Rat. Here's What His Mementos Reveal.",-0.166666666666667
"6678","2015-09-25","Police Program Aims to Pinpoint Those Most Likely to Commit Crimes",0
"6679","2015-09-25","Jamie Barton, Opera's Nose-Studded Rock Star, Returns to the Met",0.125
"6680","2015-09-25","Review: 'Strangers Drowning' Examines Extreme Do-Gooders",-0.166666666666667
"6681","2015-09-25","Film Club |  &#8216;San Quentin&#8217;s Giants&#8217;",-0.2
"6682","2015-09-25","Pennsylvania: State Attorney General Kathleen Kane Uncertain of Running Again",0
"6683","2015-09-25","Book Review Podcast: &#8216;Black Silent Majority&#8217;",0.166666666666667
"6684","2015-09-25","Yannick Noah Once Again Answers France's Call",0.2
"6685","2015-09-25","Daily Report: India&#8217;s Prime Minister Prepares for Silicon Valley Tour",0.222222222222222
"6686","2015-09-25","Investors Are Mining for Water, the Next Hot Commodity  ",-0.333333333333333
"6687","2015-09-25","Review: 'Mission to Lars' Follows Siblings' Quest to Fulfill Their Disabled Brother's Dream",0.1
"6688","2015-09-25","The Weekly Health Quiz: Coke, Bikes and Full-Fat Foods",0.142857142857143
"6689","2015-09-25","Boehner Announces His Resignation",-0.333333333333333
"6690","2015-09-25","Review: 'Becoming Bulletproof' Follows a Group of Disabled Adults in a Film Within a Film",0
"6691","2015-09-25","Applying for Financial Aid Is About to Get Easier",0
"6692","2015-09-25","Nicolas Winding Refn on 'The Act of Seeing'",0
"6693","2015-09-25","Review: 'Philippine Gold: Treasures of Forgotten Kingdoms'",0.333333333333333
"6694","2015-09-25","'Empire' Draws 16.2 Million Viewers for Season 2 Premiere",0.166666666666667
"6695","2015-09-25","What Britain Wants From European Union Is Not Clear, France Says",0.142857142857143
"6696","2015-09-25","Delaware: Police Shoot Man in Wheelchair to Death",-0.166666666666667
"6697","2015-09-25","Prosper Marketplace Adds to Lending Services With BillGuard Acquisition",0
"6698","2015-09-25","September 25, 2015 - Pictures of the Day",0
"6699","2015-09-25","Comedy Listings for Sept. 25-Oct. 1",0.25
"6700","2015-09-25","Hitting the Road, the Mets Regain Their Focus and Widen Their Lead",0.142857142857143
"6701","2015-09-26","F.T.C. Is Said to Investigate Claims That Google Used Android to Promote Its Products",0.222222222222222
"6702","2015-09-26","New Yorkers Fast, Jostle, Wait and Cook as Pope Visits ",-0.125
"6703","2015-09-26","Ralph Nader's Tort Law Museum Seeks to Keep His Crusade Evergreen",0.222222222222222
"6704","2015-09-26","Tom Coughlin's Even Keel Rescues Giants From the Depths",0.142857142857143
"6705","2015-09-26","Volkswagen Names Matthias Muller, an Insider, as Chief Executive",-0.142857142857143
"6706","2015-09-26","John Boehner Fades Away",0
"6707","2015-09-26","Paid Notice: Deaths  COOPERMAN, BRENDA FELICE",-0.166666666666667
"6708","2015-09-26","Obama Addresses U.N. Delegates in 2014",0
"6709","2015-09-26","Refugee Crisis in Syria Raises Fears in South Carolina",-0.571428571428571
"6710","2015-09-26","Yankees Get Mixed News on Tanaka and Bad News on the Field",-0.375
"6711","2015-09-26","Aretha Franklin on Singing for Pope Francis and Her Next Album",0
"6712","2015-09-26","Putting the Brakes on Volkswagen",0
"6713","2015-09-26","How Surgery Can Fight Global Poverty",-0.4
"6714","2015-09-26","Pope Francis' Homily During Mass at Madison Square Garden",0.142857142857143
"6715","2015-09-26","Paid Notice: Deaths  TREIBER, MILLICENT HOPE",0
"6716","2015-09-26","A Writer's Take on Formula One Then and Now",0
"6717","2015-09-26","John Boehner Successor Is Likely to Face Similar Problems  ",0
"6718","2015-09-26","Walker Campaign Money",0
"6719","2015-09-26","In Milan, the Pastry Wars",-0.333333333333333
